Time,PFHxS_T,PFOA_T,PFOS_T,Precip,PFHxS_G,PFOA_G,PFOS_G
11822.0,0.8142677419354839,0.028424838709677398,2.1893548387096775,0.0009176774193548322,0.8142677419354839,0.028424838709677398,2.1893548387096775
11852.5,0.8152833333333334,0.028615999999999992,2.206733333333333,0.0016572666666666667,0.8152833333333334,0.028615999999999992,2.206733333333333
11883.0,0.8162903225806452,0.028804516129032242,2.224064516129032,0.0013273548387096742,0.8162903225806452,0.028804516129032242,2.224064516129032
11914.0,0.8173322580645161,0.028998064516129022,2.241741935483871,0.00035232258064515806,0.8173322580645161,0.028998064516129022,2.241741935483871
11944.5,0.81838,0.02918866666666665,2.259266666666667,0.0011091333333333269,0.81838,0.02918866666666665,2.259266666666667
11975.0,0.8194225806451613,0.029378064516129024,2.276806451612903,0.001081548387096771,0.8194225806451613,0.029378064516129024,2.276806451612903
12005.5,0.8204766666666666,0.029566999999999972,2.2942000000000005,8.466666666666666e-05,0.8204766666666666,0.029566999999999972,2.2942000000000005
12036.0,0.821525806451613,0.02975451612903225,2.3116129032258064,0.0007352903225806452,0.821525806451613,0.02975451612903225,2.3116129032258064
12067.0,0.8225451612903225,0.029939677419354816,2.3287096774193548,2.4580645161290323e-05,0.8225451612903225,0.029939677419354816,2.3287096774193548
12096.5,0.8234642857142858,0.03010714285714284,2.3440714285714286,0.0004354285714285714,0.8234642857142858,0.03010714285714284,2.3440714285714286
12126.0,0.8242903225806452,0.030261612903225786,2.358451612903226,0.0009586451612903193,0.8242903225806452,0.030261612903225786,2.358451612903226
12156.5,0.82503,0.030401999999999978,2.371666666666667,0.00082126666666666,0.82503,0.030401999999999978,2.371666666666667
12187.0,0.8256258064516129,0.030521290322580618,2.382774193548387,0.0007128387096774129,0.8256258064516129,0.030521290322580618,2.382774193548387
12217.5,0.82607,0.030615999999999973,2.3917,0.004984666666666656,0.82607,0.030615999999999973,2.3917
12248.0,0.8263903225806453,0.030686774193548358,2.398322580645161,0.000934064516129029,0.8263903225806453,0.030686774193548358,2.398322580645161
12279.0,0.8265967741935484,0.030737096774193527,2.403032258064516,0.0014666451612903226,0.8265967741935484,0.030737096774193527,2.403032258064516
12309.5,0.8267766666666667,0.030774999999999976,2.406633333333333,0.0005757333333333299,0.8267766666666667,0.030774999999999976,2.406633333333333
12340.0,0.8270677419354838,0.030819354838709637,2.410806451612903,5.735483870967741e-05,0.8270677419354838,0.030819354838709637,2.410806451612903
12370.5,0.8276166666666668,0.030883999999999974,2.4169,5.08e-05,0.8276166666666668,0.030883999999999974,2.4169
12401.0,0.8283290322580645,0.030978064516129014,2.4256129032258067,0.0006943225806451613,0.8283290322580645,0.030978064516129014,2.4256129032258067
12432.0,0.8290838709677419,0.031095161290322543,2.4364838709677423,0.00039329032258064516,0.8290838709677419,0.031095161290322543,2.4364838709677423
12462.0,0.8298310344827585,0.03122310344827584,2.4483103448275862,0.00037662068965517247,0.8298310344827585,0.03122310344827584,2.4483103448275862
12492.0,0.8305870967741936,0.03135483870967742,2.460677419354839,0.0003113548387096774,0.8305870967741936,0.03135483870967742,2.460677419354839
12522.5,0.8313466666666667,0.031488333333333327,2.473066666666667,0.0022182666666666633,0.8313466666666667,0.031488333333333327,2.473066666666667
12553.0,0.8321096774193548,0.03161967741935483,2.48541935483871,0.0005489677419354838,0.8321096774193548,0.03161967741935483,2.48541935483871
12583.5,0.8329766666666667,0.03175666666666665,2.4981999999999998,0.005611199999999997,0.8329766666666667,0.03175666666666665,2.4981999999999998
12614.0,0.8339935483870967,0.03191258064516128,2.5128387096774194,0.0035232258064516095,0.8339935483870967,0.03191258064516128,2.5128387096774194
12645.0,0.8351064516129033,0.03209032258064516,2.5293870967741934,0.003965677419354839,0.8351064516129033,0.03209032258064516,2.5293870967741934
12675.5,0.83624,0.03227633333333331,2.5468333333333333,0.00042333333333333334,0.83624,0.03227633333333331,2.5468333333333333
12706.0,0.8373935483870968,0.03246806451612902,2.5648709677419355,7.374193548387096e-05,0.8373935483870968,0.03246806451612902,2.5648709677419355
12736.5,0.8385333333333332,0.03266066666666666,2.583,0.0006265333333333333,0.8385333333333332,0.03266066666666666,2.583
12767.0,0.8396612903225806,0.032851612903225795,2.6009677419354835,0.0008418064516129033,0.8396612903225806,0.032851612903225795,2.6009677419354835
12798.0,0.8417709677419355,0.033157096774193526,2.629483870967742,0.0005981290322580645,0.8417709677419355,0.033157096774193526,2.629483870967742
12827.5,0.845175,0.0337592857142857,2.6863928571428572,8.164285714285714e-05,0.845175,0.0337592857142857,2.6863928571428572
12857.0,0.8470000000000001,0.034135483870967744,2.7222903225806454,0.0008439354838709677,0.8470000000000001,0.034135483870967744,2.7222903225806454
12887.5,0.84815,0.03434066666666665,2.7419333333333333,0.0009143999999999999,0.84815,0.03434066666666665,2.7419333333333333
12918.0,0.8491709677419356,0.03453096774193546,2.7600967741935483,0.0005981290322580645,0.8491709677419356,0.03453096774193546,2.7600967741935483
12948.5,0.8501166666666666,0.034720333333333325,2.7783,0.0024446666666666636,0.8501166666666666,0.034720333333333325,2.7783
12979.0,0.8510322580645162,0.03491129032258064,2.7966451612903227,0.001564967741935484,0.8510322580645162,0.03491129032258064,2.7966451612903227
13010.0,0.8519290322580645,0.03510580645161289,2.815225806451613,0.0021712903225806417,0.8519290322580645,0.03510580645161289,2.815225806451613
13040.5,0.8528,0.03529699999999999,2.8335999999999997,0.0005757333333333333,0.8528,0.03529699999999999,2.8335999999999997
13071.0,0.8536193548387097,0.035488064516129035,2.851935483870968,0.00039329032258064196,0.8536193548387097,0.035488064516129035,2.851935483870968
13101.5,0.85441,0.03567866666666665,2.8703000000000003,6.773333333333333e-05,0.85441,0.03567866666666665,2.8703000000000003
13132.0,0.855141935483871,0.035864516129032235,2.8883548387096774,0.000890967741935484,0.855141935483871,0.035864516129032235,2.8883548387096774
13163.0,0.8558161290322581,0.03604806451612901,2.9059354838709677,0.00019664516129032258,0.8558161290322581,0.03604806451612901,2.9059354838709677
13192.5,0.8563821428571429,0.03621035714285714,2.9217857142857144,3.6285714285714285e-05,0.8563821428571429,0.03621035714285714,2.9217857142857144
13222.0,0.856858064516129,0.03636064516129031,2.936225806451613,0.00019664516129032258,0.856858064516129,0.03636064516129031,2.936225806451613
13252.5,0.8572633333333334,0.03649866666666665,2.9496333333333333,6.773333333333333e-05,0.8572633333333334,0.03649866666666665,2.9496333333333333
13283.0,0.8575967741935484,0.036617419354838684,2.9612580645161293,0.0004506451612903226,0.8575967741935484,0.036617419354838684,2.9612580645161293
13313.5,0.8579033333333332,0.03672133333333331,2.971366666666667,0.00158953333333333,0.8579033333333332,0.03672133333333331,2.971366666666667
13344.0,0.8582774193548387,0.03682516129032257,2.981451612903226,0.0035641935483870964,0.8582774193548387,0.03682516129032257,2.981451612903226
13375.0,0.8587903225806451,0.03695161290322581,2.9936774193548388,0.0029414838709677384,0.8587903225806451,0.03695161290322581,2.9936774193548388
13405.5,0.8592866666666665,0.03710266666666666,3.0083333333333333,0.0012784666666666598,0.8592866666666665,0.03710266666666666,3.0083333333333333
13436.0,0.8597032258064516,0.0372732258064516,3.024903225806452,0.0012863870967741904,0.8597032258064516,0.0372732258064516,3.024903225806452
13466.5,0.8600700000000001,0.037455999999999996,3.042466666666667,0.00016086666666666666,0.8600700000000001,0.037455999999999996,3.042466666666667
13497.0,0.8603774193548388,0.037638709677419356,3.060290322580645,0.0009647096774193515,0.8603774193548388,0.037638709677419356,3.060290322580645
13528.0,0.8606258064516128,0.03782064516129031,3.0780000000000003,0.00023761290322580646,0.8606258064516128,0.03782064516129031,3.0780000000000003
13557.5,0.8608107142857142,0.03798499999999997,3.094214285714286,0.00010885714285714285,0.8608107142857142,0.03798499999999997,3.094214285714286
13587.0,0.8609322580645161,0.03813741935483869,3.1090645161290325,0.0005981290322580645,0.8609322580645161,0.03813741935483869,3.1090645161290325
13617.5,0.861,0.03827666666666665,3.1227333333333336,0.00156633333333333,0.861,0.03827666666666665,3.1227333333333336
13648.0,0.861,0.03839516129032258,3.1343870967741934,0.001925483870967742,0.861,0.03839516129032258,3.1343870967741934
13678.5,0.86109,0.038495333333333326,3.1441333333333334,0.0014625333333333301,0.86109,0.038495333333333326,3.1441333333333334
13709.0,0.8611774193548387,0.03858935483870966,3.153516129032258,0.001425677419354832,0.8611774193548387,0.03858935483870966,3.153516129032258
13740.0,0.8614290322580646,0.038711290322580624,3.1653548387096775,0.0022040645161290257,0.8614290322580646,0.038711290322580624,3.1653548387096775
13770.5,0.8615666666666667,0.038866666666666654,3.1805000000000003,0.00028786666666666665,0.8615666666666667,0.038866666666666654,3.1805000000000003
13801.0,0.8614645161290323,0.039043548387096776,3.197838709677419,0.00020483870967741614,0.8614645161290323,0.039043548387096776,3.197838709677419
13831.5,0.8612833333333333,0.03923199999999998,3.2162333333333337,8.466666666666666e-05,0.8612833333333333,0.03923199999999998,3.2162333333333337
13862.0,0.861016129032258,0.03942290322580643,3.2350645161290323,0.0009647096774193549,0.861016129032258,0.03942290322580643,3.2350645161290323
13893.0,0.8606806451612904,0.039619032258064506,3.254161290322581,0.0003769032258064516,0.8606806451612904,0.039619032258064506,3.254161290322581
13923.0,0.8603000000000001,0.039804137931034475,3.2724827586206895,0.00016641379310344828,0.8603000000000001,0.039804137931034475,3.2724827586206895
13953.0,0.8598774193548387,0.039981612903225786,3.29,0.0007865806451612871,0.8598774193548387,0.039981612903225786,3.29
13983.5,0.8594166666666666,0.04015066666666664,3.3067333333333333,0.0003302,0.8594166666666666,0.04015066666666664,3.3067333333333333
14014.0,0.8589741935483871,0.04030677419354837,3.322161290322581,0.00027038709677419356,0.8589741935483871,0.04030677419354837,3.322161290322581
14044.5,0.8585533333333334,0.040455,3.3368333333333333,0.0010984666666666665,0.8585533333333334,0.040455,3.3368333333333333
14075.0,0.858116129032258,0.04060838709677419,3.3520645161290323,0.00022941935483870965,0.858116129032258,0.04060838709677419,3.3520645161290323
14106.0,0.8575483870967742,0.04077709677419353,3.3687096774193552,0.0035232258064516065,0.8575483870967742,0.04077709677419353,3.3687096774193552
14136.5,0.85682,0.040956666666666655,3.3865666666666665,0.004207933333333333,0.85682,0.040956666666666655,3.3865666666666665
14167.0,0.855941935483871,0.041143225806451605,3.4049032258064518,0.00011470967741935484,0.855941935483871,0.041143225806451605,3.4049032258064518
14197.5,0.8549666666666667,0.04133133333333332,3.4237333333333333,0.00011853333333333333,0.8549666666666667,0.04133133333333332,3.4237333333333333
14228.0,0.8539451612903226,0.041516774193548364,3.442096774193548,0.0008581935483870936,0.8539451612903226,0.041516774193548364,3.442096774193548
14259.0,0.8528741935483871,0.04169838709677418,3.460193548387097,7.374193548387096e-05,0.8528741935483871,0.04169838709677418,3.460193548387097
